,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
495,2005-01-22 01:12:56,1106374376.0,aph,37.6,-41.0565919423107,1184.630005,5.176107470944326,-46.23269941325503,1.088,20.64,2.24,7.60,10.67,17.59,13.46,43.20,17.067,0,0,15.73,1.05,2.44,12.58,2.44,0,12.58,0,1.822,29.40,16.70,0,0.25,0,1.846,4.88,0,2.085,12.98,95.00,0,3.654,2.30,0,underperform
496,2005-03-06 06:27:14,1110108434.0,aph,39.91,-37.435334691958,1210.469971,7.47028120416962,-44.905615896127614,0.932,21.92,2.33,7.36,10.67,18.08,13.26,40.96,17.055,0,0,15.96,0.96,2.58,12.52,2.58,0,12.52,0,1.82,29.40,16.70,0,0.34,0,1.92,5.474,0,2.105,12.98,94.34,0,3.211,2.93,0,underperform
497,2006-02-04 21:31:42,1139106702.0,aph,50.02,-21.586455557297377,1282.459961,13.86183543892177,-35.44829099621914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
498,2007-03-27 10:44:29,1175006669.0,aph,65.81,3.166640539269483,1428.609985,26.837608943076003,-23.67096840380652,0.754,23.60,2.37,6.45,10.35,18.02,13.78,32.12,27.625,0,0,0,0.94,2.62,12.253,2.62,0,12.253,0,2.79,40.40,29.80,0,0.833,0,2.088,10.2,0,1.46,0.03,93.00,0,3.2,2.80,0,underperform
499,2007-04-04 22:42:08,1175740928.0,aph,34.14,-46.480639598683176,1439.369995,27.792924917998008,-74.27356451668118,0.754,24.47,2.42,6.59,10.35,18.02,13.78,32.12,13.812,0,0,0,0.95,2.67,12.494,2.67,0,12.494,0,1.40,40.40,29.80,0,0.416,0,2.088,5.1,0,1.4,0.03,93.00,0,2.7,1.70,0,underperform
500,2007-05-28 00:30:19,1180326619.0,aph,34.74,-45.54005329989026,1515.72998,34.57246448304532,-80.11251778293558,0.706,23.05,2.42,6.35,10.81,18.39,14.12,31.86,14.286,0,0,0,0.95,2.67,12.304,2.67,0,12.304,0,1.51,35.70,14.40,0,0.476,0,2.517,5.445,0,1.56,0.02,90.80,0,3.5,1.90,0,underperform
501,2008-06-28 23:46:41,1214711201.0,aph,45.28,-29.0170873177614,1321.969971,17.36968940209914,-46.38677671986054,0.696,22.09,2.69,6.52,12.56,19.54,14.50,33.92,16.681,0,0,0,0.98,2.90,12.921,2.90,0,12.921,0,2.05,25.40,18.40,0,1.027,0,2.594,6.985,0,2.18,0.10,96.00,0,3.4,2.40,0,underperform
502,2009-01-03 17:30:33,1231021833.0,aph,25.48,-60.05643517792758,903.25,-19.805915203768233,-40.250519974159346,0.526,10.95,1.29,2.88,12.90,19.74,14.60,32.36,18.422,0,0,0,0.59,1.54,6.84,1.54,0,6.84,0,2.328,23.40,17.70,0,1.313,0,2.329,8.326,0,1.9,0.10,98.30,0,1.3,1.60,0,underperform
503,2013-05-12 15:28:10,1368386890.0,aph,80.29,25.866123216805153,1626.670044,44.42215936233165,-18.556036145526495,67.07,22.55,2.85,4.99,13.25,19.41,10.88,24.50,27.31,0,0,18.80,1.50,3.08,13.81,3.08,0,13.81,0,3.56,20.90,10.00,0,6.39,0,3.34,15.68,0,1.53,0.24,100.30,0,4.00,1.50,0,underperform
504,2004-11-23 18:50:38,1101253838.0,apol,75.67,0.0,1176.939941,0.0,0.0,0.034,98.53,7.89,14.81,15.44,24.37,17.94,12.22,10.053,0,0,25.22,1.18,7.63,28.61,7.63,0,28.61,0,0.768,53.30,32.70,0,2.62,0,1.836,5.09,0,0.085,20.95,80.15,0,2.469,5.92,0,underperform
505,2005-01-26 07:59:07,1106744347.0,apol,77.4,2.286242896788693,1174.069946,-0.2438522901654178,2.530095186954111,1.589,85.34,7.39,18.50,15.77,24.94,19.80,15.70,10.577,0,0,25.54,1.20,7.22,26.46,7.22,0,26.46,0,0.907,12.50,34.30,0,2.08,1.589,1.589,4.17,0,0.268,20.98,82.98,0,4.486,6.64,0,outperform
506,2005-02-20 17:17:18,1108937838.0,apol,75.53,-0.1850138760407038,1200.75,2.0230479203356313,-2.208061796376335,1.589,83.27,7.26,18.18,15.77,24.94,19.80,15.70,10.577,0,0,24.93,1.18,7.04,25.8,7.04,0,25.8,0,0.91,12.50,34.30,0,2.08,1.589,1.589,4.17,0,0.299,20.98,79.36,0,4.735,6.73,0,underperform
507,2005-03-08 20:47:43,1110332863.0,apol,76.22,0.7268402273027582,1219.430054,3.6102193085483734,-2.8833790812456153,1.589,84.04,7.43,18.59,15.77,24.94,19.80,15.70,10.577,0,0,25.16,1.17,7.23,26.5,7.23,0,26.5,0,0.91,12.50,34.30,0,2.08,1.589,1.589,4.17,0,0.286,20.98,81.67,0,5.726,7.28,0,underperform
508,2005-04-13 19:34:15,1113435255.0,apol,74.99,-0.8986388264834237,1173.790039,-0.26763489709795746,-0.6310039293854663,1.482,73.45,6.80,20.74,15.84,25.15,21.81,19.71,11.053,0,0,24.51,1.16,6.67,24.29,6.67,0,24.29,0,1.02,12.50,34.30,0,1.45,1.482,1.482,3.666,0,0.148,20.94,86.16,0,7.495,8.00,0,underperform
509,2005-05-27 09:09:06,1117199346.0,apol,77.8,2.8148539711906904,1198.780029,1.8556671618641176,0.9591868093265727,1.482,76.20,6.96,21.22,15.84,25.15,21.81,19.71,11.053,0,0,25.42,1.18,6.83,24.87,6.83,0,24.87,0,1.02,12.50,34.30,0,1.45,1.482,1.482,3.666,0,0.156,20.94,83.97,0,5.756,8.73,0,outperform
510,2013-02-06 13:12:36,1360174356.0,apol,19.79,-73.84696709396063,1512.119995,28.478942919993898,-102.32591001395453,9.59,5.70,0.54,2.19,9.84,16.70,16.22,31.72,35.32,0,0,7.70,0.74,0.37,1.81,0.37,0,1.81,0,3.47,10.60,10.00,0,6.90,0,1.38,9.05,0,1.36,13.40,93.20,0,5.40,17.20,0,underperform
511,2013-04-22 02:44:26,1366613066.0,apol,17.38,-77.03184881723273,1562.5,32.75953560318503,-109.79138442041776,8.80,5.55,0.49,1.89,8.89,15.93,15.87,30.76,35.18,0,0,7.83,0.54,0.30,1.49,0.30,0,1.49,0,3.13,78.80,13.30,0,7.58,0,1.45,9.21,0,1.39,13.43,96.20,0,6.60,19.90,0,underperform
512,2013-05-11 13:55:35,1368294935.0,apol,18.8,-75.1552795031056,1632.689941,38.72330134473701,-113.87858084784261,8.80,6.01,0.52,2.00,8.89,15.93,15.87,30.76,35.18,0,0,8.47,0.57,0.30,1.52,0.30,0,1.52,0,3.13,78.80,13.30,0,7.58,0,1.45,9.21,0,1.40,13.43,96.20,0,6.30,20.20,0,underperform
513,2006-05-11 19:45:45,1147391145.0,arg,37.88,97.80678851174937,1305.920044,23.314009115710586,74.49277939603878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outperform
514,2007-02-27 17:00:22,1172613622.0,arg,41.56,117.023498694517,1399.040039,32.10704354767534,84.91645514684166,0.878,23.17,1.07,3.06,4.65,10.46,8.11,14.72,39.967,0,0,0,1.48,1.36,8.848,1.36,0,8.848,0,1.79,5.40,12.10,0,0.38,0,1.359,13.766,0,2.48,9.65,75.80,0.60,0.60,0.60,0,outperform
515,2007-04-07 18:52:20,1175986340.0,arg,41.61,117.28459530026112,1439.369995,35.91527712573367,81.36931817452745,0.878,23.19,1.05,3.01,4.65,10.46,8.11,14.72,39.967,0,0,0,1.32,1.35,8.774,1.35,0,8.774,0,1.79,5.40,12.10,0,0.38,0,1.359,13.766,0,2.55,9.53,74.80,1.9,1.9,1.30,0,outperform
516,2007-06-11 10:05:02,1181570702.0,arg,41.72,117.85900783289817,1509.119995,42.5015548808983,75.35745295199987,1.25,21.74,1.03,2.92,4.82,10.65,7.94,14.90,41.077,0,0,0,1.09,1.46,9.065,1.46,0,9.065,0,1.92,30.70,14.30,0,0.328,0,1.284,14.305,0,2.36,9.53,76.40,0,1.40,1.40,0,outperform
517,2008-05-10 09:45:04,1210427104.0,arg,58.68,206.42297650130553,1392.569946,31.496092585671814,174.9268839156337,1.162,23.95,1.26,3.47,5.36,11.79,8.49,16.55,47.006,0,0,0,1.28,1.69,10.216,1.69,0,10.216,0,2.45,74.90,28.00,0,0.54,0,1.249,16.672001,0,1.43,9.32,76.70,0,3.00,3.00,0,outperform
518,2013-04-23 04:48:02,1366706882.0,arg,96.24,402.5587467362925,1578.780029,49.079337423668356,353.47940931262417,128.28,22.12,1.47,3.99,6.94,12.26,7.07,19.66,64.14,0,0,17.99,1.71,1.94,10.76,1.94,0,10.76,0,4.35,14.30,4.70,0,0.93,0,1.27,24.00,0,0.42,9.63,83.60,0,4.00,3.60,0,outperform
519,2013-05-09 12:21:27,1368116487.0,arg,98.67,415.248041775457,1626.670044,53.60144409734578,361.6465976781112,169.67,22.68,1.50,4.83,6.88,12.03,6.82,20.74,64.68,0,0,16.02,1.41,1.98,11.07,1.98,0,11.07,0,4.35,2.70,1.80,0,1.15,0,1.70,20.44,0,0.42,9.63,83.60,0,4.50,3.70,0,outperform
520,2004-08-10 05:04:43,1092128683.0,aro,28.95,0.0,1079.040039,0.0,0.0,2.996,29.01,2.02,9.08,7.39,12.01,20.46,35.92,13.559,0,0,17.03,0.68,1.89,13.81,1.89,0,13.81,0,0.998,73.40,33.40,0,1.88,2.996,2.996,3.176,0,1.74,14.94,86.11,0,2.894,8.52,0,underperform
521,2005-01-24 16:39:03,1106602743.0,aro,26.31,-9.11917098445596,1163.75,7.850492839774968,-16.969663824230928,2.36,19.89,1.64,7.12,8.39,13.62,23.20,40.81,15.771,0,0,14.54,0.74,1.51,9.85,1.51,0,9.85,0,1.323,73.40,33.40,0,2.17,2.36,2.36,3.762,0,1.508,6.59,95.00,0,2.69,5.91,0,underperform
522,2005-04-05 08:05:12,1112702712.0,aro,32.17,11.122625215889473,1181.390015,9.48528064768132,1.637344568208153,2.881,21.82,1.86,7.54,8.72,14.10,24.17,41.98,16.841,0,0,14.11,0.70,1.67,11.83,1.67,0,11.83,0,1.47,73.40,33.40,0,3.28,2.881,2.881,4.266,0,1.54,6.59,95.00,0,3.37,6.99,0,outperform
523,2006-02-04 21:31:48,1139106708.0,aro,30.13,4.075993091537132,1282.459961,18.85193455736076,-14.775941465823628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
524,2006-05-06 22:30:52,1146969052.0,aro,28.72,-0.7944732297063918,1308.119995,21.22997736138687,-22.02445059109326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
525,2005-03-06 07:26:21,1110111981.0,ati,26.05,40.28002154011847,1210.469971,10.208039099552,30.07198244056647,1.368,198.85,0.87,5.60,0.72,1.90,0.94,7.75,30.511,0,0,13.93,1.43,1.04,22.09,1.04,0,22.09,0,0.13,0,1.60,0,2.62,0,2.354,4.447,0,2.099,20.43,68.96,0,2.914,4.95,0,outperform
526,2006-06-16 09:27:04,1150464424.0,ati,64.35,246.5266558966074,1251.540039,13.947290603846657,232.57936529276074,0.621,16.27,1.74,7.15,10.84,12.67,10.96,56.57,38.143,0,0,0,0.66,1.80,12.156,1.80,0,12.156,0,3.95,68.00,18.30,0,3.581,0,2.491,8.996,0,4.42,6.12,73.30,0,2.2,5.80,0,outperform
527,2007-05-17 06:45:00,1179398700.0,ati,113.55,511.47011308562196,1512.75,37.72932426412691,473.7407888214951,0.321,17.53,2.22,6.90,12.59,19.56,19.80,51.18,52.485,0,0,0,0.97,2.21,10.386,2.21,0,10.386,0,6.48,85.70,31.90,0,5.071,0,2.884,16.563999,0,2.94,4.48,71.00,0,2.3,5.20,0,outperform
528,2007-06-18 21:13:43,1182215623.0,ati,109.12,487.6144318793754,1531.050049,39.39546432875781,448.21896755061755,0.321,16.85,2.14,6.65,12.59,19.56,19.80,51.18,52.485,0,0,0,0.93,2.14,10.08,2.14,0,10.08,0,6.476,85.70,31.90,0,5.071,0,2.884,16.563999,0,2.78,4.48,69.20,0,1.9,4.90,0,outperform
529,2007-10-24 03:58:00,1193212680.0,ati,93.62,404.1464728056005,1515.880005,38.01429763949847,366.13217516610206,0.287,13.26,1.75,5.15,13.12,20.67,20.70,49.10,54.793,0,0,0,0.91,1.75,7.85,1.75,0,7.85,0,7.06,43.10,21.50,0,5.181,0,3.084,18.410999,0,2.87,6.19,70.40,0,1.3,3.10,0,outperform
530,2008-01-23 22:50:36,1201146636.0,ati,66.87,260.0969305331179,1338.599976,21.87372014837646,238.22321038474146,0.255,9.06,1.25,3.36,13.61,21.28,19.94,45.90,55.01,0,0,0,0.50,1.23,5.318,1.23,0,5.318,0,7.38,21.00,3.60,0,6.489,0,3.337,20.274,0,2.73,11.85,75.20,0,1.6,3.60,0,outperform
531,2008-01-27 18:21:07,1201476067.0,ati,66.0,255.41195476575123,1352.069946,23.10010247589791,232.31185228985333,0.238,9.09,1.24,3.04,13.70,21.14,19.53,40.21,53.614,0,0,0,0.53,1.21,5.265,1.21,0,5.265,0,7.26,10.90,8.80,0,6.135,0,3.194,21.885,0,2.73,11.85,74.80,0,1.6,3.60,0,outperform
532,2008-12-31 23:18:51,1230783531.0,ati,25.53,37.47980613893377,903.25,-17.7630063516294,55.24281249056317,0.218,4.29,0.42,0.99,11.04,16.96,14.10,27.22,54.399,0,0,0,0.75,0.47,2.463,0.47,0,2.463,0,5.96,25.70,4.30,0,2.831,0,2.684,24.304001,0,1.94,13.66,76.80,0,4.1,12.70,0,outperform
533,2011-11-08 00:58:58,1320731938.0,ati,49.62,167.20516962843294,1275.920044,16.166984283705215,151.03818534472774,57.31,26.38,1.06,1.92,3.98,8.01,4.69,8.30,49.40,0,0,13.48,0.42,1.30,11.55,1.30,0,11.55,0,1.88,130.00,27.70,0,4.06,0,2.75,25.83,0,1.95,6.11,79.10,0,2.00,6.20,0,outperform
534,2011-12-29 01:38:25,1325140705.0,ati,47.36,155.0350026925148,1263.02002,14.992493066709,140.04250962580582,57.31,25.15,1.04,1.88,3.98,8.01,4.69,8.30,49.40,0,0,12.87,0.43,1.28,11.36,1.28,0,11.36,0,1.88,130.00,27.70,0,4.06,0,2.75,25.84,0,1.94,6.11,79.10,0,3.20,6.50,0,outperform
535,2012-02-28 21:23:56,1330482236.0,ati,43.83,136.02584814216476,1372.180054,24.931040559334427,111.09480758283033,58.58,22.27,0.90,1.89,4.14,8.32,5.11,9.48,50.57,0,0,10.80,0.43,1.12,9.60,1.12,0,9.60,0,1.97,109.90,20.60,0,3.58,0,2.98,23.31,0,1.92,6.42,80.40,0,2.20,4.60,0,outperform
536,2012-09-18 18:14:10,1348006450.0,ati,34.01,83.14485729671512,1459.319946,32.864749659720495,50.28010763699462,56.12,18.31,0.71,1.46,3.89,7.57,4.15,7.90,50.32,0,0,10.94,1.14,0.95,8.51,0.95,0,8.51,0,1.85,11.90,0.40,0,1.96,0,3.07,24.03,0,2.10,1.30,75.90,0,2.80,3.60,0,outperform
537,2013-05-14 22:40:19,1368585619.0,ati,29.09,56.65051157781368,1650.339966,50.25629371889748,6.3942178589162,56.96,28.16,0.65,1.26,2.31,4.95,2.45,4.65,45.72,0,0,11.97,2.13,0.92,10.32,0.92,0,10.32,0,1.03,82.20,12.80,0,1.28,0,3.01,23.04,0,1.90,1.29,74.20,0,2.60,5.00,0,outperform
538,2003-10-03 19:55:57,1065225357.0,atvi,12.61,0.0,1029.849976,0.0,0.0,0,26.57,1.32,1.74,5.97,8.27,5.99,7.10,8.251,0,0,20.82,1.42,0.85,3.9,0.85,0,3.9,0,0,26.70,9.90,0,4.43,0,5.523,7.17,0,0.724,1.45,90.61,0,4.097,5.78,0,underperform
539,2004-01-05 02:22:00,1073287320.0,atvi,18.79,49.008723235527356,1122.219971,8.9692670925498,40.039456142977556,0,71.44,2.07,2.43,3.90,5.20,3.76,4.45,8.155,0,0,22.21,1.52,1.61,8.32,1.61,0,8.32,0,0.263,26.70,9.90,0,4.64,0,6.042,7.51,0,0.795,1.55,84.01,0,6.115,9.48,0,outperform
540,2004-01-16 20:23:23,1074302603.0,atvi,18.67,48.057097541633645,1139.829956,10.679223436715414,37.377874104918234,0,70.99,2.09,2.45,3.90,5.20,3.76,4.45,8.155,0,0,22.19,1.52,1.57,8.1,1.57,0,8.1,0,0.263,26.70,9.90,0,4.64,0,6.042,7.51,0,0.931,1.55,86.77,0,6.115,9.48,0,outperform
541,2004-06-22 14:13:06,1087927986.0,atvi,14.79,17.287866772402854,1134.410034,10.152940761927058,7.134926010475796,5.966,28.17,2.19,2.48,8.20,11.59,9.10,11.03,6.66,0,0,19.46,1.63,1.57,7.14,1.57,0,7.14,0,0.525,17.40,9.70,0,4.26,5.966,5.966,6.064,0,0.977,1.94,82.53,0,1.64,3.18,0,outperform
542,2004-08-27 19:14:54,1093648494.0,atvi,14.48,14.829500396510714,1107.77002,7.566154859045214,7.2633455374655,6.339,25.27,2.00,2.35,8.55,12.04,9.40,11.32,6.875,0,0,18.10,1.06,1.47,6.31,1.47,0,6.31,0,0.573,17.40,9.70,0,3.9,6.339,6.339,6.175,0,0.976,1.93,80.47,0,1.476,2.69,0,outperform
543,2004-09-25 10:50:03,1096123803.0,atvi,13.35,5.8683584456780356,1113.560059,8.128376457815243,-2.2600180121372073,6.339,23.30,1.81,2.12,8.55,12.04,9.40,11.32,6.875,0,0,16.69,0.99,1.27,5.49,1.27,0,5.49,0,0.573,17.40,9.70,0,3.9,6.339,6.339,6.175,0,0.975,1.93,80.25,0,1.476,2.69,0,underperform
544,2004-10-13 12:41:21,1097685681.0,atvi,12.75,1.1102299762093621,1113.650024,8.13711219623314,-7.0268822200237775,6.339,22.25,1.76,2.06,8.55,12.04,9.40,11.32,6.875,0,0,16.14,0.98,1.22,5.27,1.22,0,5.27,0,0.573,17.40,9.70,0,3.9,6.339,6.339,6.175,0,1.01,1.93,80.99,0,2.163,3.20,0,underperform
545,2004-10-14 00:45:07,1097729107.0,atvi,12.7,0.7137192704203003,1103.290039,7.131141885854646,-6.4174226154343454,6.339,22.16,1.76,2.06,8.55,12.04,9.40,11.32,6.875,0,0,16.08,0.98,1.22,5.27,1.22,0,5.27,0,0.573,17.40,9.70,0,3.9,6.339,6.339,6.175,0,1.01,1.93,80.99,0,2.163,3.20,0,underperform
546,2005-02-20 04:31:33,1108891893.0,atvi,21.53,70.73750991276766,1200.75,16.59465242343221,54.142857489335455,3.893,23.56,2.25,2.99,10.36,14.08,12.85,16.10,8.922,0,0,22.90,1.37,1.72,6.91,1.72,0,6.91,0,0.91,17.40,9.70,0,5.01,3.893,3.893,7.214,0,1.244,7.46,82.96,0,1.809,3.91,0,outperform
547,2005-04-19 16:14:47,1113941687.0,atvi,15.38,21.96669310071373,1152.780029,11.93669523375316,10.02999786696057,3.893,22.39,2.11,2.81,10.36,14.08,12.85,16.10,6.692,0,0,21.66,1.27,1.59,6.39,1.59,0,6.39,0,0.69,17.40,9.70,0,3.75,3.893,3.893,5.411,0,1.39,10.40,62.88,0,1.658,2.42,0,outperform
548,2006-02-17 15:01:07,1140206467.0,atvi,12.27,-2.696272799365582,1287.23999,24.992962081692575,-27.689234881058155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
549,2006-04-21 10:25:02,1145629502.0,atvi,13.88,10.071371927042042,1311.280029,27.32728645516811,-17.25591452812607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
550,2007-01-13 03:58:35,1168678715.0,avb,136.57,109.94619523443505,1414.849976,27.338921176073328,82.60727405836172,1.002,32.42,14.08,3.83,45.41,36.74,3.07,5.98,9.715,0,0,0,6.16,17.50,29.439,17.50,0,29.439,0,4.21,54.50,10.10,0,2.505,0,1.275,35.330002,0,1.31,0,95.40,0,6.2,2.80,0,outperform
551,2008-01-23 23:04:32,1201147472.0,avb,95.46,46.748654880860876,1338.599976,20.476290576095437,26.27236430476544,0.985,28.57,8.38,2.19,33.57,36.90,3.06,6.76,10.439,0,0,0,2.75,12.09,20.607,12.09,0,20.607,0,3.34,205.80,12.90,0,0.496,0,0.4,39.369999,0,1.91,2.08,100.10,0,9.4,12.20,0,outperform
552,2009-01-13 22:30:19,1231903819.0,avb,53.68,-17.478862413528052,871.789978,-21.537408789811714,4.058546376283662,1.067,7.84,4.17,1.23,57.31,39.91,3.43,8.09,12.258,0,0,0,2.04,7.71,12.659,7.71,0,12.659,0,6.84,81.40,11.50,0,1.025,0,0.957,41.637001,0,40.49,2.15,120.10,0,18.40,18.40,0,outperform
553,2013-04-22 08:22:31,1366633351.0,avb,133.07,104.56571867794004,1562.5,40.62767622905524,63.9380424488848,56.76,30.77,14.37,2.23,40.00,36.96,2.49,4.70,10.88,0,0,19.63,2.95,15.46,25.29,15.46,0,25.29,0,4.32,62.10,15.90,0,23.89,0,4.70,59.76,0,0.77,0.52,105.10,0,3.80,3.40,0,outperform
554,2004-07-08 15:19:01,1089314341.0,avp,46.34,0.0,1109.109985,0.0,0.0,2.701,31.02,3.02,51.64,10.11,15.46,21.01,394.69,14.924,0,0,23.52,1.75,3.10,18.01,3.10,0,18.01,0,1.494,24.40,10.40,0,1.19,0,1.44,0.889,0,0.582,27.99,84.55,0,6.049,3.30,0,underperform
555,2004-09-18 00:02:40,1095480160.0,avp,43.44,-6.258092360811405,1120.369995,1.015229341750085,-7.27332170256149,1.842,26.75,2.69,33.43,10.66,15.64,22.27,240.23,15.451,0,0,21.72,1.73,2.75,15.86,2.75,0,15.86,0,1.624,24.40,10.40,0,1.36,0,1.469,1.258,0,0.557,27.99,85.80,0,3.85,2.43,0,underperform
556,2004-11-01 17:43:32,1099345412.0,avp,37.81,-18.407423392317654,1130.51001,1.9294772646014826,-20.336900656919138,1.842,23.28,2.53,31.44,10.66,15.64,22.27,240.23,15.451,0,0,18.91,1.61,2.59,14.95,2.59,0,14.95,0,1.624,24.40,10.40,0,1.36,0,1.469,1.258,0,0.467,27.99,86.16,0,4.301,3.04,0,underperform
557,2005-02-07 01:59:01,1107759541.0,avp,45.07,-2.7406128614587892,1201.719971,8.349937089422193,-11.090549950880982,0.966,25.45,2.78,29.65,11.06,15.86,22.91,138.94,16.212,0,0,20.03,1.67,2.77,15.75,2.77,0,15.75,0,1.77,24.40,10.40,0,1.63,0,1.643,1.499,0,0.35,0.56,85.23,0,2.155,1.33,0,underperform
558,2005-03-24 10:06:14,1111673174.0,avp,41.89,-9.602934829520937,1171.420044,5.61802344606968,-15.220958275590617,0.966,23.65,2.48,20.20,11.06,15.86,22.91,138.94,16.212,0,0,18.62,1.49,2.57,14.6,2.57,0,14.6,0,1.77,27.30,12.70,0,1.63,0,1.643,2.015,0,0.295,0.56,84.66,0,3.174,1.32,0,underperform
559,2005-04-16 07:45:45,1113651945.0,avp,40.9,-11.73931808372897,1173.790039,5.831707844556094,-17.571025928285064,0.966,23.09,2.52,20.57,11.06,15.86,22.91,138.94,16.212,0,0,18.18,1.54,2.54,14.45,2.54,0,14.45,0,1.77,27.30,12.70,0,1.63,0,1.643,2.015,0,0.272,0.15,84.29,0,3.174,1.31,0,underperform
560,2006-02-23 12:01:53,1140714113.0,avp,28.35,-38.82175226586103,1287.790039,16.110219582956862,-54.931971848817895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,underperform
561,2006-08-21 20:01:13,1156204873.0,avp,28.25,-39.03754855416487,1297.52002,16.98749786298244,-56.02504641714731,1.74,23.33,1.52,12.69,6.62,13.03,14.75,50.80,18.37,0,0,0,2.42,1.60,10.523,1.60,0,10.523,0,1.21,54.10,4.80,0,2.49,0,1.384,2.245,0,0.21,0.18,73.80,0,3.5,1.80,0,underperform
562,2007-02-27 17:00:34,1172613634.0,avp,37.82,-18.385843763487273,1399.040039,26.14078476626463,-44.5266285297519,2.26,35.58,1.94,21.49,5.45,11.30,12.38,60.28,19.589,0,0,0,2.25,2.01,15.279,2.01,0,15.279,0,1.063,0.50,9.40,0,2.705,0,1.308,1.783,0,0.23,0.09,84.80,0,3.8,1.20,0,underperform
563,2007-04-07 19:07:32,1175987252.0,avp,38.66,-16.573154941735016,1439.369995,29.777029732538196,-46.35018467427321,2.26,36.37,1.94,21.52,5.45,11.60,13.50,60.28,19.589,0,0,0,2.26,2.01,14.234,2.01,0,14.234,0,1.06,0.50,9.40,0,2.718,0,1.308,1.791,0,0.27,0.09,85.80,0,1.6,1.00,0,underperform
564,2007-06-02 05:05:13,1180775113.0,avp,39.21,-15.38627535606388,1530.22998,37.969182560375195,-53.35545791643908,2.712,30.68,1.88,21.81,6.39,11.53,13.42,75.24,20.109,0,0,0,2.19,2.03,14.467,2.03,0,14.467,0,1.28,166.90,9.10,0,2.557,0,1.303,1.76,0,0.01,0.09,86.60,0,3.4,2.00,0,underperform
565,2007-06-04 03:24:00,1180941840.0,avp,39.21,-15.38627535606388,1539.180054,38.776142566239706,-54.16241792230359,2.712,30.68,1.88,21.81,6.39,11.53,13.42,75.24,20.109,0,0,0,2.20,1.95,13.912,1.95,0,13.912,0,1.28,166.90,9.10,0,2.557,0,1.303,1.76,0,0.08,0.09,86.60,0,2.5,0.90,0,underperform
566,2008-01-23 20:46:07,1201139167.0,avp,35.67,-23.025463962019856,1338.599976,20.69136461700865,-43.7168285790285,3.593,26.80,1.65,25.45,6.18,10.66,11.68,73.26,21.699,0,0,0,2.60,1.80,14.502,1.80,0,14.502,0,1.33,61.00,14.10,0,1.959,0,1.196,1.437,0,0.22,0.17,87.10,0,2.9,2.20,0,underperform
567,2009-01-10 20:57:37,1231639057.0,avp,23.0,-50.36685369011653,906.650024,-18.25427268153212,-32.11258100858441,2.275,12.83,0.90,9.30,7.04,13.81,16.29,92.11,25.669,0,0,0,0.84,1.03,6.611,1.03,0,6.611,0,1.79,60.00,12.60,0,2.268,0,1.437,2.485,0,1.5,4.28,82.90,0,2.9,3.20,0,underperform
568,2012-01-23 10:18:25,1327331905.0,avp,18.58,-59.90504963314631,1316.0,18.65369690995974,-78.55874654310605,176.30,10.92,0.70,4.37,6.51,11.26,10.25,43.96,26.56,0,0,10.68,1.59,0.90,6.75,0.90,0,6.75,0,1.70,1.50,5.70,0,2.34,0,1.44,4.25,0,1.41,0.17,85.60,0,1.60,2.30,0,underperform
569,2012-07-28 11:38:00,1343489880.0,avp,16.17,-65.10574018126889,1337.890015,20.627352840935778,-85.73309302220466,205.19,17.79,0.60,4.14,3.53,8.86,7.94,23.02,26.08,0,0,13.94,25.67,0.81,7.36,0.81,0,7.36,0,0.91,81.50,2.00,0,2.87,0,1.31,3.79,0,1.39,0.16,85.10,0,1.80,2.20,0,underperform
